id_salaire,teacher_code,mois,annee,salaire_base,primes,retenues,salaire_net,mode_paiement
14122,TEACH-01177,10,2025,601653,51296,42356,610593,Virement
14123,TEACH-01177,11,2025,533974,153102,34136,652940,Virement
14124,TEACH-01177,12,2025,296772,58378,1145,354005,Wave
14125,TEACH-01178,1,2025,367703,5180,465,372418,Orange Money
14126,TEACH-01178,2,2025,427890,78960,24844,482006,Banque
14127,TEACH-01178,3,2025,556054,116665,47106,625613,Wave
14128,TEACH-01178,4,2025,368766,6801,5634,369933,Wave
14129,TEACH-01178,5,2025,770702,146586,45919,871369,Banque
14130,TEACH-01178,6,2025,444677,24633,35473,433837,Wave
14131,TEACH-01178,7,2025,404764,83754,48363,440155,Banque
14132,TEACH-01178,8,2025,463376,93185,16765,539796,Virement
14133,TEACH-01178,9,2025,472327,120812,13256,579883,Wave
14134,TEACH-01178,10,2025,471561,139262,40472,570351,Banque
14135,TEACH-01178,11,2025,324902,20895,8177,337620,Wave
14136,TEACH-01178,12,2025,517083,6779,14823,509039,Virement
14137,TEACH-01179,1,2025,290540,18545,31416,277669,Virement
14138,TEACH-01179,2,2025,533412,172409,15315,690506,Virement
14139,TEACH-01179,3,2025,669743,181254,10908,840089,Virement
14140,TEACH-01179,4,2025,683194,34591,4219,713566,Wave
14141,TEACH-01179,5,2025,786038,86969,24607,848400,Virement
14142,TEACH-01179,6,2025,395953,140530,19906,516577,Banque
14143,TEACH-01179,7,2025,429459,65799,33351,461907,Orange Money
14144,TEACH-01179,8,2025,758908,175859,41762,893005,Wave
14145,TEACH-01179,9,2025,553710,186715,29941,710484,Banque
14146,TEACH-01179,10,2025,545341,180806,28790,697357,Banque
14147,TEACH-01179,11,2025,700636,126175,14437,812374,Orange Money
14148,TEACH-01179,12,2025,418394,65575,33343,450626,Orange Money
14149,TEACH-01180,1,2025,697003,192693,47985,841711,Orange Money
14150,TEACH-01180,2,2025,713763,21979,36715,699027,Orange Money
14151,TEACH-01180,3,2025,421137,54568,46009,429696,Virement
14152,TEACH-01180,4,2025,379114,159960,38204,500870,Wave
14153,TEACH-01180,5,2025,626737,54901,25903,655735,Virement
14154,TEACH-01180,6,2025,742922,68501,19970,791453,Wave
14155,TEACH-01180,7,2025,616766,39160,1485,654441,Banque
14156,TEACH-01180,8,2025,576305,21013,888,596430,Banque
14157,TEACH-01180,9,2025,490335,27105,5469,511971,Banque
14158,TEACH-01180,10,2025,287634,32318,38719,281233,Banque
14159,TEACH-01180,11,2025,587812,147003,32358,702457,Banque
14160,TEACH-01180,12,2025,774477,56614,21575,809516,Wave
14161,TEACH-01181,1,2025,662241,177164,32201,807204,Virement
14162,TEACH-01181,2,2025,667467,109506,44214,732759,Orange Money
14163,TEACH-01181,3,2025,588414,152110,43608,696916,Virement
14164,TEACH-01181,4,2025,613290,173191,9018,777463,Wave
14165,TEACH-01181,5,2025,704059,174720,18165,860614,Wave
14166,TEACH-01181,6,2025,734865,120916,14349,841432,Virement
14167,TEACH-01181,7,2025,726486,116838,44422,798902,Virement
14168,TEACH-01181,8,2025,694053,81561,37177,738437,Wave
14169,TEACH-01181,9,2025,569588,166163,46401,689350,Virement
14170,TEACH-01181,10,2025,514729,18130,46875,485984,Banque
14171,TEACH-01181,11,2025,465702,31853,35207,462348,Virement
14172,TEACH-01181,12,2025,623548,98982,18582,703948,Orange Money
14173,TEACH-01182,1,2025,309231,37239,3065,343405,Virement
14174,TEACH-01182,2,2025,704095,147396,21653,829838,Wave
14175,TEACH-01182,3,2025,455311,56510,35344,476477,Virement
14176,TEACH-01182,4,2025,620411,105591,42937,683065,Orange Money
14177,TEACH-01182,5,2025,417836,2484,6419,413901,Banque
14178,TEACH-01182,6,2025,431999,99885,49827,482057,Banque
14179,TEACH-01182,7,2025,437207,28329,29360,436176,Banque
14180,TEACH-01182,8,2025,734672,132624,36762,830534,Virement
14181,TEACH-01182,9,2025,564675,33829,41099,557405,Banque
14182,TEACH-01182,10,2025,343484,164819,20523,487780,Virement
14183,TEACH-01182,11,2025,268583,173293,38196,403680,Wave
14184,TEACH-01182,12,2025,681079,123675,257,804497,Virement
14185,TEACH-01183,1,2025,331276,5561,14207,322630,Wave
14186,TEACH-01183,2,2025,585467,87754,18976,654245,Virement
14187,TEACH-01183,3,2025,566582,142837,47475,661944,Banque
14188,TEACH-01183,4,2025,778677,145732,34903,889506,Virement
14189,TEACH-01183,5,2025,772128,70053,24442,817739,Wave
14190,TEACH-01183,6,2025,784251,85357,43180,826428,Virement
14191,TEACH-01183,7,2025,749688,102065,8431,843322,Virement
14192,TEACH-01183,8,2025,673367,160594,37726,796235,Wave
14193,TEACH-01183,9,2025,545708,92279,31487,606500,Wave
14194,TEACH-01183,10,2025,595948,129206,8368,716786,Banque
14195,TEACH-01183,11,2025,526767,154704,25770,655701,Banque
14196,TEACH-01183,12,2025,292570,37397,16462,313505,Orange Money
14197,TEACH-01184,1,2025,712321,10877,29416,693782,Wave
14198,TEACH-01184,2,2025,515787,42726,8377,550136,Virement
14199,TEACH-01184,3,2025,545283,137502,4718,678067,Orange Money
14200,TEACH-01184,4,2025,773187,80069,21697,831559,Banque
14201,TEACH-01184,5,2025,449440,132958,27985,554413,Orange Money
14202,TEACH-01184,6,2025,687793,138419,38946,787266,Wave
14203,TEACH-01184,7,2025,614639,189758,44197,760200,Orange Money
14204,TEACH-01184,8,2025,721111,104683,7668,818126,Banque
14205,TEACH-01184,9,2025,548698,91628,42157,598169,Orange Money
14206,TEACH-01184,10,2025,585789,129501,43021,672269,Wave
14207,TEACH-01184,11,2025,360200,117851,42827,435224,Wave
14208,TEACH-01184,12,2025,604782,151423,1733,754472,Banque
14209,TEACH-01185,1,2025,471920,117846,934,588832,Orange Money
14210,TEACH-01185,2,2025,637390,39016,21630,654776,Banque
14211,TEACH-01185,3,2025,405306,161305,31455,535156,Wave
14212,TEACH-01185,4,2025,731597,164382,33559,862420,Virement
14213,TEACH-01185,5,2025,255549,18981,17218,257312,Banque
14214,TEACH-01185,6,2025,542354,95820,5518,632656,Virement
14215,TEACH-01185,7,2025,489708,86319,44069,531958,Banque
14216,TEACH-01185,8,2025,597711,77175,21229,653657,Orange Money
14217,TEACH-01185,9,2025,783081,178919,39351,922649,Wave
14218,TEACH-01185,10,2025,496167,192458,42647,645978,Orange Money
14219,TEACH-01185,11,2025,637789,35007,37625,635171,Orange Money
14220,TEACH-01185,12,2025,369284,191703,29073,531914,Wave
14221,TEACH-01186,1,2025,344193,131311,45512,429992,Virement
14222,TEACH-01186,2,2025,443895,199590,7461,636024,Banque
14223,TEACH-01186,3,2025,766387,150856,49024,868219,Virement
14224,TEACH-01186,4,2025,710714,105045,14061,801698,Banque
14225,TEACH-01186,5,2025,677314,55598,34719,698193,Virement
14226,TEACH-01186,6,2025,526946,170911,5751,692106,Wave
14227,TEACH-01186,7,2025,260425,82015,44430,298010,Wave
14228,TEACH-01186,8,2025,569110,159416,6178,722348,Wave
14229,TEACH-01186,9,2025,467575,75222,20407,522390,Wave
14230,TEACH-01186,10,2025,372334,93697,16236,449795,Banque
14231,TEACH-01186,11,2025,649896,60221,49764,660353,Banque
14232,TEACH-01186,12,2025,442318,53696,26164,469850,Wave
14233,TEACH-01187,1,2025,612272,131276,1580,741968,Virement
14234,TEACH-01187,2,2025,528712,50282,14793,564201,Virement
14235,TEACH-01187,3,2025,694601,161031,40700,814932,Banque
14236,TEACH-01187,4,2025,318343,181250,26043,473550,Orange Money
14237,TEACH-01187,5,2025,602274,109835,8112,703997,Wave
14238,TEACH-01187,6,2025,352247,106510,19236,439521,Wave
14239,TEACH-01187,7,2025,283030,62505,1192,344343,Virement
14240,TEACH-01187,8,2025,449358,165979,1330,614007,Wave
14241,TEACH-01187,9,2025,788860,94543,1775,881628,Wave
14242,TEACH-01187,10,2025,343313,57429,24289,376453,Virement
14243,TEACH-01187,11,2025,536668,14059,40000,510727,Orange Money
14244,TEACH-01187,12,2025,268175,25394,6313,287256,Wave
14245,TEACH-01188,1,2025,682387,83481,41846,724022,Virement
14246,TEACH-01188,2,2025,299100,159442,34433,424109,Orange Money
14247,TEACH-01188,3,2025,653780,73264,45353,681691,Orange Money
14248,TEACH-01188,4,2025,273921,164010,25357,412574,Wave
14249,TEACH-01188,5,2025,383580,148797,35773,496604,Wave
14250,TEACH-01188,6,2025,532222,11189,36962,506449,Orange Money
14251,TEACH-01188,7,2025,602178,121187,11320,712045,Wave
14252,TEACH-01188,8,2025,661597,186590,40210,807977,Banque
14253,TEACH-01188,9,2025,639292,61472,38794,661970,Virement
14254,TEACH-01188,10,2025,371616,165120,4648,532088,Orange Money
14255,TEACH-01188,11,2025,539909,29578,43436,526051,Virement
14256,TEACH-01188,12,2025,656515,90771,7788,739498,Virement
14257,TEACH-01189,1,2025,706694,19849,29547,696996,Orange Money
14258,TEACH-01189,2,2025,770535,128674,698,898511,Banque
14259,TEACH-01189,3,2025,481146,131954,6668,606432,Wave
14260,TEACH-01189,4,2025,510789,8253,41474,477568,Banque
14261,TEACH-01189,5,2025,372599,3961,38223,338337,Wave
14262,TEACH-01189,6,2025,324699,85155,36178,373676,Orange Money
14263,TEACH-01189,7,2025,484199,10715,27749,467165,Virement
14264,TEACH-01189,8,2025,429345,83611,17742,495214,Wave
14265,TEACH-01189,9,2025,384935,152318,13164,524089,Banque
14266,TEACH-01189,10,2025,423507,155881,47428,531960,Banque
14267,TEACH-01189,11,2025,533029,45449,30961,547517,Banque
14268,TEACH-01189,12,2025,523330,38553,27261,534622,Banque
14269,TEACH-01190,1,2025,690675,139976,17172,813479,Virement
14270,TEACH-01190,2,2025,427693,190184,28597,589280,Orange Money
14271,TEACH-01190,3,2025,752528,17207,9409,760326,Wave
14272,TEACH-01190,4,2025,501002,160010,9364,651648,Virement
14273,TEACH-01190,5,2025,777053,97169,13139,861083,Banque
14274,TEACH-01190,6,2025,562950,1823,22197,542576,Banque
14275,TEACH-01190,7,2025,780804,182149,13564,949389,Banque
14276,TEACH-01190,8,2025,349294,26262,35412,340144,Virement
14277,TEACH-01190,9,2025,321751,13779,11846,323684,Wave
14278,TEACH-01190,10,2025,451443,123393,40890,533946,Banque
14279,TEACH-01190,11,2025,612085,198024,45691,764418,Banque
14280,TEACH-01190,12,2025,589924,194832,11773,772983,Orange Money
14281,TEACH-01191,1,2025,548325,138187,33193,653319,Banque
14282,TEACH-01191,2,2025,256601,77429,2941,331089,Virement
14283,TEACH-01191,3,2025,373975,36036,16376,393635,Virement
14284,TEACH-01191,4,2025,505428,123420,35220,593628,Wave
14285,TEACH-01191,5,2025,550644,105648,19346,636946,Orange Money
14286,TEACH-01191,6,2025,393114,112163,29020,476257,Banque
14287,TEACH-01191,7,2025,623225,144331,11256,756300,Orange Money
14288,TEACH-01191,8,2025,677064,162428,44895,794597,Orange Money
14289,TEACH-01191,9,2025,533178,171459,43673,660964,Banque
14290,TEACH-01191,10,2025,510458,21386,33374,498470,Wave
14291,TEACH-01191,11,2025,751953,62361,49493,764821,Orange Money
14292,TEACH-01191,12,2025,417638,44925,47963,414600,Wave
14293,TEACH-01192,1,2025,505202,173977,24935,654244,Virement
14294,TEACH-01192,2,2025,785784,130673,38248,878209,Wave
14295,TEACH-01192,3,2025,684389,91014,33600,741803,Banque
14296,TEACH-01192,4,2025,380237,24982,14607,390612,Wave
14297,TEACH-01192,5,2025,633653,186340,39419,780574,Banque
14298,TEACH-01192,6,2025,534485,185225,12847,706863,Banque
14299,TEACH-01192,7,2025,552921,76523,8274,621170,Wave
14300,TEACH-01192,8,2025,585347,109791,42695,652443,Virement
14301,TEACH-01192,9,2025,387338,522,20790,367070,Wave
14302,TEACH-01192,10,2025,734806,22111,13068,743849,Banque
14303,TEACH-01192,11,2025,579079,187592,5061,761610,Virement
14304,TEACH-01192,12,2025,332862,188914,29747,492029,Banque
14305,TEACH-01193,1,2025,339823,44061,19321,364563,Wave
14306,TEACH-01193,2,2025,495974,145420,41856,599538,Wave
14307,TEACH-01193,3,2025,561319,81583,28037,614865,Banque
14308,TEACH-01193,4,2025,768860,77620,15908,830572,Orange Money
14309,TEACH-01193,5,2025,480412,101315,43787,537940,Virement
14310,TEACH-01193,6,2025,692421,70310,28532,734199,Banque
14311,TEACH-01193,7,2025,553414,143150,14609,681955,Banque
14312,TEACH-01193,8,2025,501067,145394,34445,612016,Orange Money
14313,TEACH-01193,9,2025,372280,13874,28363,357791,Orange Money
14314,TEACH-01193,10,2025,329608,36855,3794,362669,Banque
14315,TEACH-01193,11,2025,641387,83995,10641,714741,Orange Money
14316,TEACH-01193,12,2025,372469,155148,44942,482675,Wave
14317,TEACH-01194,1,2025,529159,117460,40967,605652,Orange Money
14318,TEACH-01194,2,2025,603860,101413,3263,702010,Orange Money
14319,TEACH-01194,3,2025,387443,136082,27519,496006,Orange Money
14320,TEACH-01194,4,2025,442763,113843,29793,526813,Wave
14321,TEACH-01194,5,2025,403530,153454,1184,555800,Banque
14322,TEACH-01194,6,2025,470982,193692,21070,643604,Virement
14323,TEACH-01194,7,2025,759418,83387,33110,809695,Virement
14324,TEACH-01194,8,2025,313213,120328,31362,402179,Banque
14325,TEACH-01194,9,2025,562691,138542,36987,664246,Virement
14326,TEACH-01194,10,2025,526500,137888,7140,657248,Orange Money
14327,TEACH-01194,11,2025,387247,89146,7121,469272,Orange Money
14328,TEACH-01194,12,2025,587323,112295,33611,666007,Orange Money
14329,TEACH-01195,1,2025,740824,4605,23716,721713,Banque
14330,TEACH-01195,2,2025,469610,193197,22451,640356,Banque
14331,TEACH-01195,3,2025,323415,31426,24610,330231,Virement
14332,TEACH-01195,4,2025,406102,45865,11499,440468,Virement
14333,TEACH-01195,5,2025,551041,124354,15569,659826,Virement
14334,TEACH-01195,6,2025,614080,42607,16770,639917,Wave
14335,TEACH-01195,7,2025,660165,42815,30309,672671,Orange Money
14336,TEACH-01195,8,2025,325426,41598,20271,346753,Orange Money
14337,TEACH-01195,9,2025,381473,44810,30877,395406,Orange Money
14338,TEACH-01195,10,2025,640547,75364,40411,675500,Orange Money
14339,TEACH-01195,11,2025,363772,163462,14624,512610,Orange Money
14340,TEACH-01195,12,2025,310095,30534,630,339999,Virement
14341,TEACH-01196,1,2025,470998,142168,3711,609455,Virement
14342,TEACH-01196,2,2025,680679,8753,36055,653377,Virement
14343,TEACH-01196,3,2025,327067,111547,44604,394010,Orange Money
14344,TEACH-01196,4,2025,542671,84405,48771,578305,Wave
14345,TEACH-01196,5,2025,424526,63450,39327,448649,Banque
14346,TEACH-01196,6,2025,620801,78252,37193,661860,Orange Money
14347,TEACH-01196,7,2025,412883,152523,155,565251,Banque
14348,TEACH-01196,8,2025,782058,47674,11152,818580,Orange Money
14349,TEACH-01196,9,2025,682706,167209,47843,802072,Banque
14350,TEACH-01196,10,2025,288972,22675,6319,305328,Virement
14351,TEACH-01196,11,2025,292248,36617,47149,281716,Banque
14352,TEACH-01196,12,2025,502261,21220,14463,509018,Banque
14353,TEACH-01197,1,2025,258853,1306,36699,223460,Banque
14354,TEACH-01197,2,2025,671267,54586,3935,721918,Banque
14355,TEACH-01197,3,2025,691306,64236,38921,716621,Banque
14356,TEACH-01197,4,2025,582958,156710,31448,708220,Orange Money
14357,TEACH-01197,5,2025,734841,30646,25529,739958,Virement
14358,TEACH-01197,6,2025,278956,197087,20354,455689,Virement
14359,TEACH-01197,7,2025,450390,20923,15845,455468,Orange Money
14360,TEACH-01197,8,2025,794627,37885,31619,800893,Wave
14361,TEACH-01197,9,2025,432817,3971,34166,402622,Wave
14362,TEACH-01197,10,2025,437017,12634,49989,399662,Banque
14363,TEACH-01197,11,2025,508311,32845,19195,521961,Virement
14364,TEACH-01197,12,2025,786550,35764,13543,808771,Orange Money
14365,TEACH-01198,1,2025,472510,64860,28504,508866,Banque
14366,TEACH-01198,2,2025,588072,149562,801,736833,Orange Money
14367,TEACH-01198,3,2025,513465,47992,5078,556379,Banque
14368,TEACH-01198,4,2025,689767,17059,5598,701228,Wave
14369,TEACH-01198,5,2025,753263,89457,40478,802242,Orange Money
14370,TEACH-01198,6,2025,787951,81614,7762,861803,Virement
14371,TEACH-01198,7,2025,443712,7109,4940,445881,Orange Money
14372,TEACH-01198,8,2025,786539,160942,44072,903409,Virement
14373,TEACH-01198,9,2025,290285,192992,46439,436838,Orange Money
14374,TEACH-01198,10,2025,484068,27925,20447,491546,Orange Money
14375,TEACH-01198,11,2025,308885,136967,709,445143,Wave
14376,TEACH-01198,12,2025,326026,184730,40614,470142,Virement
14377,TEACH-01199,1,2025,605619,6376,26037,585958,Virement
14378,TEACH-01199,2,2025,453011,71377,34180,490208,Wave
14379,TEACH-01199,3,2025,668842,154216,24942,798116,Virement
14380,TEACH-01199,4,2025,501765,113671,40038,575398,Virement
14381,TEACH-01199,5,2025,372343,61249,44688,388904,Orange Money
14382,TEACH-01199,6,2025,576554,86517,3612,659459,Orange Money
14383,TEACH-01199,7,2025,285920,135667,23135,398452,Orange Money
14384,TEACH-01199,8,2025,633977,127657,47336,714298,Banque
14385,TEACH-01199,9,2025,573327,136184,15840,693671,Virement
14386,TEACH-01199,10,2025,503974,43803,29286,518491,Virement
14387,TEACH-01199,11,2025,288221,48779,33600,303400,Wave
14388,TEACH-01199,12,2025,537034,163560,43046,657548,Banque
14389,TEACH-01200,1,2025,406410,29968,20314,416064,Virement
14390,TEACH-01200,2,2025,449597,197403,34091,612909,Wave
14391,TEACH-01200,3,2025,488688,75055,47978,515765,Banque
14392,TEACH-01200,4,2025,725014,120357,40133,805238,Wave
14393,TEACH-01200,5,2025,770662,56362,43608,783416,Orange Money
14394,TEACH-01200,6,2025,772729,155732,12473,915988,Banque
14395,TEACH-01200,7,2025,656160,132279,25160,763279,Wave
14396,TEACH-01200,8,2025,284741,138662,28219,395184,Wave
14397,TEACH-01200,9,2025,629939,107766,36228,701477,Virement
14398,TEACH-01200,10,2025,573016,165912,7490,731438,Wave
14399,TEACH-01200,11,2025,713885,34183,23904,724164,Virement
14400,TEACH-01200,12,2025,313168,171616,41932,442852,Virement
14401,TEACH-01201,1,2025,282371,136106,29491,388986,Virement
14402,TEACH-01201,2,2025,720137,155768,161,875744,Virement
14403,TEACH-01201,3,2025,744357,16234,21559,739032,Virement
14404,TEACH-01201,4,2025,286198,171538,28725,429011,Orange Money
14405,TEACH-01201,5,2025,592604,28960,25488,596076,Banque
14406,TEACH-01201,6,2025,340589,170157,24242,486504,Wave
14407,TEACH-01201,7,2025,558068,17083,19633,555518,Orange Money
14408,TEACH-01201,8,2025,359431,87222,23882,422771,Orange Money
14409,TEACH-01201,9,2025,678456,17378,17740,678094,Virement
14410,TEACH-01201,10,2025,695960,26731,3078,719613,Wave
14411,TEACH-01201,11,2025,688795,41728,24698,705825,Orange Money
14412,TEACH-01201,12,2025,560264,152496,12580,700180,Wave
14413,TEACH-01202,1,2025,779313,55430,5959,828784,Wave
14414,TEACH-01202,2,2025,412371,129674,35899,506146,Wave
14415,TEACH-01202,3,2025,379998,133478,9551,503925,Virement
14416,TEACH-01202,4,2025,647205,63480,7028,703657,Orange Money
14417,TEACH-01202,5,2025,635929,20756,6608,650077,Wave
14418,TEACH-01202,6,2025,761658,36115,45749,752024,Virement
14419,TEACH-01202,7,2025,482006,143344,12110,613240,Orange Money
14420,TEACH-01202,8,2025,280632,117270,20931,376971,Banque
14421,TEACH-01202,9,2025,724761,137735,6675,855821,Wave
14422,TEACH-01202,10,2025,342017,105095,35675,411437,Wave
14423,TEACH-01202,11,2025,663157,69260,6358,726059,Banque
14424,TEACH-01202,12,2025,470094,75835,34681,511248,Wave
14425,TEACH-01203,1,2025,364487,4435,43102,325820,Wave
14426,TEACH-01203,2,2025,662006,69906,14331,717581,Orange Money
14427,TEACH-01203,3,2025,289769,133937,13856,409850,Wave
14428,TEACH-01203,4,2025,346248,179120,11283,514085,Virement
14429,TEACH-01203,5,2025,711125,44167,35740,719552,Virement
14430,TEACH-01203,6,2025,634264,147654,23594,758324,Orange Money
14431,TEACH-01203,7,2025,769692,127664,25476,871880,Banque
14432,TEACH-01203,8,2025,294322,182658,8043,468937,Orange Money
