id_absence,teacher_code,date_absence,motif,justifiee,duree_heures,remplace
9001,TEACH-00476,2025-05-22,,True,21,True
9002,TEACH-01461,2024-08-04,Maladie,True,22,False
9003,TEACH-00126,2025-03-20,Mission,False,4,True
9004,TEACH-03946,2024-08-08,,True,8,False
9005,TEACH-00101,2024-10-15,,True,17,False
9006,TEACH-01411,2025-01-06,Congé,True,19,True
9007,TEACH-01816,2026-05-22,Mission,False,12,False
9008,TEACH-03830,2025-09-08,Congé,True,8,False
9009,TEACH-00736,2025-04-12,Congé,False,19,True
9010,TEACH-01269,2025-02-19,Personnel,False,11,False
9011,TEACH-00396,2024-11-11,Congé,False,9,True
9012,TEACH-01903,2024-09-30,,False,23,False
9013,TEACH-02723,2024-11-25,Mission,True,10,False
9014,TEACH-00229,2025-10-20,Maladie,True,1,False
9015,TEACH-02401,2025-10-16,Congé,True,21,True
9016,TEACH-04107,2025-04-28,Congé,True,10,True
9017,TEACH-02596,2026-04-10,Mission,True,14,True
9018,TEACH-01592,2026-04-10,Personnel,False,17,False
9019,TEACH-03145,2026-05-19,Maladie,True,9,False
9020,TEACH-01274,2025-11-12,Congé,False,1,True
9021,TEACH-01164,2026-03-24,Maladie,False,3,False
9022,TEACH-01554,2025-03-23,Personnel,True,22,True
9023,TEACH-03138,2025-03-06,Personnel,True,1,True
9024,TEACH-03766,2025-01-27,Personnel,True,21,False
9025,TEACH-02212,2025-08-03,Congé,False,4,False
9026,TEACH-02991,2025-07-03,Congé,False,20,False
9027,TEACH-04549,2025-04-14,Maladie,False,16,False
9028,TEACH-02206,2024-08-10,Personnel,False,17,False
9029,TEACH-02752,2026-02-20,Congé,True,23,False
9030,TEACH-00510,2025-04-19,Mission,False,8,False
9031,TEACH-00173,2025-12-10,Mission,False,19,True
9032,TEACH-01621,2026-02-14,,True,19,True
9033,TEACH-02041,2025-09-29,Personnel,True,18,True
9034,TEACH-03139,2026-03-07,Mission,True,1,True
9035,TEACH-00639,2024-08-20,Mission,False,6,True
9036,TEACH-04262,2024-08-01,Maladie,False,8,True
9037,TEACH-04282,2025-03-27,Maladie,False,7,False
9038,TEACH-00224,2025-06-04,Personnel,False,15,False
9039,TEACH-00017,2025-11-26,Maladie,False,15,False
9040,TEACH-01213,2026-02-11,Personnel,False,3,True
9041,TEACH-04107,2025-07-07,,False,5,True
9042,TEACH-01904,2025-12-14,,True,18,False
9043,TEACH-04862,2024-08-29,Personnel,False,3,True
9044,TEACH-01956,2025-01-29,Congé,False,12,False
9045,TEACH-02436,2025-08-06,Congé,False,10,False
9046,TEACH-00004,2025-05-12,Congé,False,7,False
9047,TEACH-04042,2026-02-02,Personnel,False,19,False
9048,TEACH-01371,2026-04-22,Personnel,False,16,True
9049,TEACH-02221,2025-07-12,Congé,False,18,False
9050,TEACH-00823,2026-04-12,Maladie,True,3,True
9051,TEACH-00681,2026-06-23,,False,13,True
9052,TEACH-00344,2025-09-13,Mission,False,21,False
9053,TEACH-00634,2025-03-24,Personnel,True,17,False
9054,TEACH-04813,2026-01-20,,True,18,False
9055,TEACH-04527,2025-01-08,Personnel,False,14,True
9056,TEACH-01707,2024-09-01,Congé,False,1,True
9057,TEACH-02455,2024-09-19,Maladie,False,23,True
9058,TEACH-03930,2024-12-19,Congé,False,7,True
9059,TEACH-04819,2024-11-30,Personnel,False,9,True
9060,TEACH-03326,2026-04-03,,True,11,True
9061,TEACH-01215,2025-08-16,,True,21,True
9062,TEACH-01475,2026-06-15,,False,5,True
9063,TEACH-03355,2024-10-04,,False,13,True
9064,TEACH-01363,2026-05-10,,True,1,False
9065,TEACH-01104,2026-04-30,,True,21,True
9066,TEACH-02187,2025-05-26,,True,23,False
9067,TEACH-02340,2025-10-02,Congé,False,17,False
9068,TEACH-01760,2025-03-13,Mission,True,20,True
9069,TEACH-04206,2025-05-24,Congé,True,13,True
9070,TEACH-01965,2024-08-13,Congé,True,10,True
9071,TEACH-03480,2025-08-19,,True,15,True
9072,TEACH-00276,2024-10-01,Mission,True,5,False
9073,TEACH-04352,2026-01-07,Mission,True,16,False
9074,TEACH-00372,2026-05-09,Mission,True,13,False
9075,TEACH-00916,2025-10-20,Congé,True,5,False
9076,TEACH-00353,2026-01-18,Congé,False,10,True
9077,TEACH-03563,2026-06-20,,False,3,False
9078,TEACH-04216,2025-07-19,Mission,True,21,False
9079,TEACH-01309,2025-01-16,Maladie,True,3,True
9080,TEACH-00890,2025-07-23,Congé,False,4,False
9081,TEACH-00778,2025-05-06,Maladie,False,15,True
9082,TEACH-03908,2026-01-02,,True,11,True
9083,TEACH-04396,2025-05-21,Congé,False,13,False
9084,TEACH-00387,2024-10-11,Congé,True,18,False
9085,TEACH-04607,2026-01-24,,False,17,True
9086,TEACH-04553,2024-11-22,Maladie,True,10,True
9087,TEACH-02481,2026-07-15,Congé,False,5,True
9088,TEACH-00398,2025-09-12,Mission,False,9,True
9089,TEACH-00028,2025-12-02,Maladie,False,1,False
9090,TEACH-04097,2025-05-11,Mission,True,11,False
9091,TEACH-02659,2025-07-05,Congé,True,18,True
9092,TEACH-03575,2025-02-24,Congé,False,20,True
9093,TEACH-00317,2025-02-23,Mission,False,18,True
9094,TEACH-03481,2026-01-03,,True,9,False
9095,TEACH-03894,2025-07-01,Maladie,True,23,False
9096,TEACH-03549,2026-04-21,Congé,True,8,False
9097,TEACH-00300,2025-08-30,Maladie,False,13,False
9098,TEACH-03416,2025-11-21,Mission,True,2,False
9099,TEACH-04714,2025-10-20,,True,7,False
9100,TEACH-00610,2024-08-20,Personnel,False,9,True
9101,TEACH-04758,2025-03-29,Maladie,False,6,True
9102,TEACH-01969,2025-11-13,Maladie,True,20,True
9103,TEACH-02475,2024-08-21,Maladie,True,19,False
9104,TEACH-04789,2026-06-01,Congé,False,3,True
9105,TEACH-02443,2026-06-25,Mission,True,13,False
9106,TEACH-02967,2025-06-04,Personnel,False,23,True
9107,TEACH-02746,2025-11-14,,True,3,False
9108,TEACH-01306,2025-02-24,Mission,True,9,False
9109,TEACH-00852,2024-12-16,,True,19,False
9110,TEACH-01840,2024-10-12,Maladie,True,11,False
9111,TEACH-03668,2026-06-07,Congé,True,23,True
9112,TEACH-01195,2026-01-02,Personnel,False,7,False
9113,TEACH-04954,2024-11-26,Congé,False,22,False
9114,TEACH-02930,2024-11-19,Maladie,True,18,True
9115,TEACH-04273,2025-01-19,Maladie,True,6,True
9116,TEACH-00353,2025-05-15,Maladie,False,2,True
9117,TEACH-03832,2025-04-02,Maladie,True,3,False
9118,TEACH-00516,2024-12-20,Maladie,False,24,True
9119,TEACH-01816,2025-02-11,,True,4,True
9120,TEACH-01200,2025-08-30,Personnel,True,15,False
9121,TEACH-04611,2025-05-21,Congé,True,3,False
9122,TEACH-03815,2026-06-19,Congé,False,21,False
9123,TEACH-03456,2025-07-05,Mission,True,17,True
9124,TEACH-01863,2024-08-18,Congé,True,17,False
9125,TEACH-01364,2025-03-10,,True,10,True
9126,TEACH-00784,2026-04-21,Mission,True,2,True
9127,TEACH-00357,2025-01-24,Personnel,True,22,True
9128,TEACH-01727,2025-01-13,Personnel,True,16,False
9129,TEACH-02572,2024-11-03,Mission,False,9,False
9130,TEACH-03815,2025-05-22,,False,14,True
9131,TEACH-03894,2025-02-23,Mission,False,2,True
9132,TEACH-02143,2024-08-12,Personnel,False,21,False
9133,TEACH-04041,2026-02-09,Personnel,True,21,False
9134,TEACH-03659,2025-08-02,Mission,False,10,False
9135,TEACH-01159,2025-02-25,,False,6,True
9136,TEACH-03937,2025-06-07,Personnel,True,19,False
9137,TEACH-01637,2026-02-15,Maladie,False,16,True
9138,TEACH-02327,2026-04-12,,False,4,True
9139,TEACH-00830,2026-03-04,Congé,False,13,True
9140,TEACH-04781,2024-10-24,Maladie,True,12,False
9141,TEACH-03114,2025-03-08,Congé,False,13,True
9142,TEACH-03158,2025-01-17,,True,3,False
9143,TEACH-02359,2025-01-01,,True,19,True
9144,TEACH-02976,2024-11-30,Maladie,False,6,False
9145,TEACH-00757,2026-02-20,Congé,True,11,False
9146,TEACH-03669,2024-12-23,Mission,False,2,True
9147,TEACH-01664,2026-01-26,Personnel,False,14,True
9148,TEACH-00127,2024-11-23,Maladie,False,18,False
9149,TEACH-03470,2025-05-05,Personnel,True,13,False
9150,TEACH-01351,2025-04-19,Mission,False,8,False
9151,TEACH-00686,2024-10-09,,False,2,False
9152,TEACH-00885,2025-05-31,Congé,True,10,True
9153,TEACH-00981,2024-08-21,Mission,True,21,True
9154,TEACH-03257,2024-09-21,Mission,False,5,True
9155,TEACH-04660,2025-12-21,Mission,False,12,True
9156,TEACH-01085,2025-10-26,Personnel,True,16,False
9157,TEACH-04986,2024-11-12,Maladie,False,8,False
9158,TEACH-01514,2025-02-11,Mission,True,23,True
9159,TEACH-03231,2024-10-24,Maladie,False,7,False
9160,TEACH-01764,2024-10-26,,False,9,True
9161,TEACH-02050,2025-03-28,Personnel,False,10,False
9162,TEACH-02213,2025-08-08,Maladie,True,8,True
9163,TEACH-03523,2026-06-01,Mission,False,14,True
9164,TEACH-00754,2026-07-22,,True,4,False
9165,TEACH-01393,2026-02-25,Mission,False,4,False
9166,TEACH-02869,2024-10-08,Maladie,False,24,False
9167,TEACH-03754,2024-08-21,Maladie,False,21,False
9168,TEACH-00414,2024-10-13,,False,16,False
9169,TEACH-01498,2025-11-21,Mission,False,15,True
9170,TEACH-00815,2025-09-02,Mission,True,14,False
9171,TEACH-02910,2025-04-07,Personnel,False,11,True
9172,TEACH-04672,2025-02-08,,True,13,True
9173,TEACH-02497,2025-03-09,,False,23,False
9174,TEACH-01429,2025-08-24,Congé,True,20,True
9175,TEACH-01602,2025-02-20,,True,1,False
9176,TEACH-00862,2025-05-12,Mission,True,14,True
9177,TEACH-00666,2025-05-12,,True,9,False
9178,TEACH-01219,2026-05-12,Congé,False,5,False
9179,TEACH-03241,2025-07-28,Mission,False,2,True
9180,TEACH-01069,2025-05-10,Mission,False,22,True
9181,TEACH-02621,2025-03-15,Mission,True,23,True
9182,TEACH-02476,2025-04-04,,False,24,False
9183,TEACH-00365,2024-08-20,,False,22,False
9184,TEACH-01868,2026-02-19,Maladie,True,1,True
9185,TEACH-02087,2025-10-02,Mission,False,1,False
9186,TEACH-04087,2025-03-26,Personnel,False,12,False
9187,TEACH-00673,2025-04-26,Personnel,True,21,True
9188,TEACH-01795,2026-04-08,Personnel,True,14,True
9189,TEACH-00527,2025-12-21,Congé,False,15,False
9190,TEACH-02896,2025-07-26,Maladie,True,22,True
9191,TEACH-02926,2024-12-04,Mission,True,7,True
9192,TEACH-03586,2024-09-10,Personnel,False,9,False
9193,TEACH-00081,2025-05-05,Maladie,False,4,True
9194,TEACH-04526,2025-10-09,Mission,False,4,False
9195,TEACH-02379,2024-10-19,Mission,True,1,False
9196,TEACH-02184,2025-10-26,Personnel,False,21,True
9197,TEACH-00501,2025-09-24,Maladie,True,16,False
9198,TEACH-04003,2025-03-26,Personnel,False,8,True
9199,TEACH-03918,2026-03-04,Congé,True,15,True
9200,TEACH-03279,2024-08-10,Personnel,False,4,False
9201,TEACH-03258,2024-11-08,Mission,False,21,False
9202,TEACH-04469,2024-11-19,Mission,False,5,True
9203,TEACH-02212,2026-01-14,Congé,True,7,True
9204,TEACH-01109,2026-02-05,Congé,True,3,False
9205,TEACH-00853,2025-09-21,Congé,True,13,True
9206,TEACH-01358,2024-08-22,Personnel,True,8,True
9207,TEACH-04187,2025-07-29,Congé,False,21,True
9208,TEACH-00065,2025-05-19,,True,21,True
9209,TEACH-04531,2026-06-30,Personnel,False,7,False
9210,TEACH-00906,2024-09-06,,True,24,False
9211,TEACH-00123,2025-10-14,Mission,False,18,False
9212,TEACH-00031,2026-04-16,Maladie,True,19,True
9213,TEACH-04010,2025-08-31,Personnel,False,13,False
9214,TEACH-01197,2026-06-01,Maladie,True,19,True
9215,TEACH-04370,2024-11-03,Congé,True,18,False
9216,TEACH-01349,2024-12-20,Maladie,False,14,True
9217,TEACH-04736,2024-08-31,Personnel,True,16,True
9218,TEACH-00401,2025-11-13,Mission,False,18,False
9219,TEACH-01973,2026-04-21,Maladie,False,14,True
9220,TEACH-03642,2025-11-25,Personnel,True,15,True
9221,TEACH-02259,2025-08-23,Congé,False,19,True
9222,TEACH-01036,2025-03-01,Maladie,True,7,False
9223,TEACH-00922,2025-02-27,Mission,True,13,True
9224,TEACH-04846,2025-04-18,Personnel,True,19,False
9225,TEACH-00389,2026-02-04,,False,22,False
9226,TEACH-02092,2024-10-26,Maladie,False,13,True
9227,TEACH-04833,2025-04-20,Maladie,True,23,True
9228,TEACH-04922,2025-04-12,Maladie,True,15,False
9229,TEACH-03829,2024-12-12,Maladie,False,8,True
9230,TEACH-01569,2025-10-29,Personnel,False,14,False
9231,TEACH-03032,2026-06-09,,False,6,False
9232,TEACH-02641,2025-04-27,Personnel,True,19,False
9233,TEACH-03331,2025-05-06,,False,22,True
9234,TEACH-03863,2025-04-27,Personnel,False,12,True
9235,TEACH-00875,2024-10-26,Mission,False,6,True
9236,TEACH-01369,2025-12-05,Congé,True,10,False
9237,TEACH-02806,2025-05-08,Maladie,False,6,False
9238,TEACH-04289,2024-11-06,,True,13,False
9239,TEACH-03784,2025-10-16,Congé,False,7,True
9240,TEACH-02209,2025-01-15,Maladie,True,6,True
9241,TEACH-01909,2025-12-27,Personnel,True,22,False
9242,TEACH-00629,2025-04-15,,False,4,False
9243,TEACH-03276,2025-07-20,Mission,False,15,False
9244,TEACH-03250,2025-09-02,Congé,False,9,True
9245,TEACH-03135,2025-08-14,Personnel,True,6,True
9246,TEACH-04495,2025-06-25,Congé,True,5,False
9247,TEACH-02792,2025-08-02,Mission,False,4,False
9248,TEACH-03619,2025-09-04,Congé,False,15,True
9249,TEACH-04337,2026-03-27,Congé,True,24,True
9250,TEACH-01720,2025-07-07,Mission,True,16,True
9251,TEACH-00725,2024-09-19,Congé,False,12,True
9252,TEACH-00618,2025-08-25,Maladie,True,10,False
9253,TEACH-01836,2026-05-31,Congé,False,7,False
9254,TEACH-04119,2025-07-23,Personnel,False,2,False
9255,TEACH-02279,2025-11-28,,False,2,True
9256,TEACH-00682,2025-01-28,Congé,False,16,True
9257,TEACH-02181,2025-04-24,,False,22,False
9258,TEACH-00208,2025-04-16,Personnel,True,5,True
9259,TEACH-02402,2024-10-02,,True,23,False
9260,TEACH-01038,2025-08-16,Congé,False,14,True
9261,TEACH-02461,2025-11-14,Maladie,True,3,True
9262,TEACH-03123,2026-01-31,Mission,False,15,False
9263,TEACH-00346,2025-08-21,Personnel,False,13,True
9264,TEACH-02712,2026-02-09,Mission,False,15,False
9265,TEACH-03430,2025-09-02,Congé,False,18,False
9266,TEACH-00126,2025-09-14,,False,17,True
9267,TEACH-03613,2026-01-13,Mission,True,19,False
9268,TEACH-01453,2026-06-11,Personnel,True,9,True
9269,TEACH-03515,2025-08-08,Congé,True,19,False
9270,TEACH-03632,2025-03-26,,False,15,False
9271,TEACH-00492,2026-03-20,Mission,False,21,True
9272,TEACH-00395,2025-08-18,Personnel,True,18,False
9273,TEACH-03383,2025-04-21,Mission,True,6,True
9274,TEACH-00928,2025-09-03,Personnel,False,9,True
9275,TEACH-02297,2024-12-10,Mission,True,24,False
9276,TEACH-01942,2026-02-05,Maladie,False,9,True
9277,TEACH-00585,2024-07-30,Maladie,True,9,False
9278,TEACH-00854,2026-07-26,,True,14,False
9279,TEACH-02518,2025-07-08,Personnel,False,24,True
9280,TEACH-01650,2024-08-28,Congé,True,8,False
9281,TEACH-03341,2026-02-23,Mission,False,18,False
9282,TEACH-00436,2025-11-25,Mission,True,10,False
9283,TEACH-02938,2026-06-09,Mission,True,19,True
9284,TEACH-03223,2024-11-19,,True,21,True
9285,TEACH-04457,2024-10-12,Congé,False,8,True
9286,TEACH-01383,2025-03-04,Congé,False,7,True
9287,TEACH-02171,2026-01-30,Maladie,False,23,False
9288,TEACH-01976,2026-04-30,Congé,False,21,False
9289,TEACH-04858,2025-07-31,Mission,False,23,False
9290,TEACH-00845,2025-09-30,Congé,True,16,False
9291,TEACH-04613,2025-12-08,Maladie,False,22,False
9292,TEACH-04872,2025-08-16,,True,2,True
9293,TEACH-00783,2026-03-04,Personnel,True,4,True
9294,TEACH-00311,2025-06-08,Congé,True,21,True
9295,TEACH-04958,2025-04-17,Mission,False,12,False
9296,TEACH-03522,2025-10-01,Personnel,False,8,False
9297,TEACH-00122,2026-07-11,Mission,False,9,True
9298,TEACH-01534,2025-07-13,,False,3,False
9299,TEACH-00640,2025-06-25,,True,9,False
9300,TEACH-01609,2026-01-16,,True,2,True
9301,TEACH-00308,2024-10-29,Maladie,False,20,True
9302,TEACH-04477,2026-05-10,Mission,False,2,True
9303,TEACH-04825,2024-09-17,Mission,False,19,True
9304,TEACH-01520,2024-12-10,Maladie,True,3,True
9305,TEACH-03007,2026-01-19,Maladie,False,17,True
9306,TEACH-04314,2026-01-02,Maladie,False,17,True
9307,TEACH-01366,2026-06-27,Mission,True,10,False
9308,TEACH-03283,2025-10-27,Maladie,False,1,True
9309,TEACH-02022,2026-03-10,Congé,True,9,True
9310,TEACH-03014,2026-05-12,Mission,False,2,True
9311,TEACH-00829,2024-11-08,Congé,False,12,False
9312,TEACH-01860,2024-10-20,Personnel,False,12,False
9313,TEACH-02680,2025-06-19,Congé,False,12,False
9314,TEACH-01499,2025-03-16,Maladie,False,7,True
9315,TEACH-03874,2024-10-29,Personnel,False,20,True
9316,TEACH-03050,2026-06-07,Maladie,False,5,True
9317,TEACH-02084,2026-02-09,Maladie,True,5,False
9318,TEACH-02183,2026-02-18,Maladie,False,12,True
9319,TEACH-01433,2025-08-20,Mission,False,9,True
9320,TEACH-02249,2026-06-04,Maladie,False,21,False
9321,TEACH-03993,2025-04-27,Congé,False,15,False
9322,TEACH-04414,2025-09-29,Maladie,True,17,True
9323,TEACH-02680,2024-09-21,Mission,False,21,False
9324,TEACH-02223,2025-01-23,Personnel,False,14,False
9325,TEACH-01857,2025-10-02,Mission,False,14,True
9326,TEACH-03455,2024-11-17,,True,2,True
9327,TEACH-00825,2026-06-24,Personnel,False,22,True
9328,TEACH-02574,2025-10-18,Maladie,True,19,False
9329,TEACH-01625,2025-02-18,Mission,True,19,False
9330,TEACH-04758,2026-05-08,Maladie,True,24,False
9331,TEACH-04491,2025-11-18,Mission,False,23,False
9332,TEACH-02547,2025-02-05,,True,12,False
9333,TEACH-02524,2025-11-26,Personnel,True,6,True
9334,TEACH-02823,2025-01-17,Personnel,True,12,True
9335,TEACH-00945,2025-12-28,Congé,True,12,True
9336,TEACH-01892,2025-04-14,Maladie,False,14,True
9337,TEACH-00441,2026-07-28,Congé,False,23,True
9338,TEACH-00373,2025-01-12,Maladie,False,5,False
9339,TEACH-03037,2025-01-02,Mission,False,1,True
9340,TEACH-02949,2024-09-25,Mission,True,14,True
9341,TEACH-02956,2025-09-06,Mission,False,14,True
9342,TEACH-04101,2025-03-12,Congé,True,14,False
9343,TEACH-01444,2026-03-12,Mission,False,13,True
9344,TEACH-04359,2024-11-26,,True,15,False
9345,TEACH-02107,2024-10-25,Maladie,False,4,False
9346,TEACH-03840,2025-07-25,Congé,False,18,True
9347,TEACH-04073,2025-10-14,Maladie,False,15,True
9348,TEACH-03320,2025-07-23,Congé,True,1,False
9349,TEACH-03332,2026-01-10,Maladie,True,5,True
9350,TEACH-01208,2024-11-17,Mission,True,17,True
9351,TEACH-00061,2026-02-22,,False,23,True
9352,TEACH-02368,2025-03-26,Mission,True,3,True
9353,TEACH-03876,2025-11-14,,False,10,False
9354,TEACH-02485,2026-03-16,Congé,True,9,True
9355,TEACH-00360,2025-09-03,Maladie,True,19,False
9356,TEACH-02416,2026-05-27,Mission,True,6,True
9357,TEACH-01259,2024-09-18,Personnel,False,10,True
9358,TEACH-02759,2026-03-05,Personnel,True,21,True
9359,TEACH-03203,2025-12-20,Personnel,False,15,False
9360,TEACH-04402,2025-11-12,,True,14,True
9361,TEACH-01481,2026-03-02,Maladie,False,8,True
9362,TEACH-02354,2026-01-23,Maladie,True,22,False
9363,TEACH-03729,2024-09-20,Maladie,False,12,True
9364,TEACH-00409,2026-02-03,Personnel,False,13,False
9365,TEACH-02144,2026-06-05,Personnel,True,4,False
9366,TEACH-02567,2025-09-04,,True,2,True
9367,TEACH-01293,2024-11-20,Mission,True,7,True
9368,TEACH-03295,2024-10-04,,False,16,True
9369,TEACH-03465,2025-12-02,Mission,True,22,False
9370,TEACH-04394,2026-07-22,,False,6,True
9371,TEACH-03169,2025-01-01,Congé,False,17,False
9372,TEACH-02071,2025-01-17,Maladie,False,23,False
9373,TEACH-00936,2025-06-11,Maladie,True,6,True
9374,TEACH-00031,2025-01-09,Personnel,False,18,True
9375,TEACH-02320,2024-11-29,Congé,False,24,False
9376,TEACH-02715,2024-12-27,,True,14,False
9377,TEACH-02672,2024-11-24,Congé,True,20,True
9378,TEACH-02562,2025-02-12,,True,4,False
9379,TEACH-02419,2026-01-08,Congé,False,5,True
9380,TEACH-01945,2025-02-16,,True,17,False
9381,TEACH-01665,2025-10-21,,False,21,True
9382,TEACH-03640,2026-02-28,Mission,False,23,True
9383,TEACH-04459,2024-11-15,Maladie,False,20,True
9384,TEACH-02256,2025-02-23,Personnel,False,1,False
9385,TEACH-04559,2024-10-30,Maladie,True,2,True
9386,TEACH-04303,2025-12-18,Congé,True,5,False
9387,TEACH-02811,2026-02-25,Mission,False,4,True
9388,TEACH-01789,2025-07-19,Mission,True,3,True
9389,TEACH-03678,2026-02-24,Mission,True,14,True
9390,TEACH-02019,2026-04-08,Mission,True,3,False
9391,TEACH-00678,2024-09-16,Mission,False,23,False
9392,TEACH-03456,2025-10-02,Personnel,False,17,False
9393,TEACH-00390,2025-04-09,,True,14,False
9394,TEACH-01711,2025-03-07,,True,22,True
9395,TEACH-03366,2025-02-03,Personnel,False,22,False
9396,TEACH-03629,2025-05-31,Personnel,False,19,False
9397,TEACH-00971,2025-02-20,Mission,True,7,False
9398,TEACH-04840,2026-05-22,Maladie,True,15,False
9399,TEACH-03034,2024-08-03,Congé,False,20,False
9400,TEACH-00424,2026-04-07,Congé,True,11,True
9401,TEACH-04619,2025-06-19,Personnel,True,2,False
9402,TEACH-03238,2025-07-04,,False,14,True
9403,TEACH-04427,2024-08-19,,False,7,True
9404,TEACH-03633,2026-07-04,Mission,False,11,False
9405,TEACH-02228,2025-05-30,Maladie,True,10,False
9406,TEACH-00721,2026-06-02,,False,15,True
9407,TEACH-00989,2024-10-02,Congé,False,3,True
9408,TEACH-01501,2024-11-19,Maladie,False,13,True
9409,TEACH-02873,2024-09-12,,True,22,True
